x_coord,y_coord,z_coord,type
0.12765186259914643,3.0015544376491277,1.2059268830916474,particle
0.11448611531223307,2.6254550693786274,0.5128006071637263,particle
0.10289068742786357,3.084300705799182,1.1102556524465792,particle
0.09814657391526939,2.890377878147499,0.8504741280979906,particle
0.18977177955636218,2.669596463332524,1.443022159037809,particle
0.15733354311636774,2.6527888310887255,1.1817717430347394,particle
0.3031624686708376,2.5817081319688358,1.871450123796716,particle
0.2128459344877444,2.6425801957215866,-0.5006901145400358,particle
0.12891634498268606,2.6758712974244805,0.04210469182276287,particle
0.1240150422596907,2.565306289873314,0.6013990500318367,particle
0.14966632905270272,2.5243424965844525,0.9528427239801204,particle
0.1253621235410139,3.115431634746821,1.2823371784420212,particle
0.17231369228820964,2.4755870806563314,1.0933155931328726,particle
0.14557122410570783,2.680689479349346,1.1174897646250912,particle
0.2559298046187889,2.486792811226364,1.630411499573963,particle
0.08231668002872096,2.914463179497285,0.7549250886348352,particle
0.3089412665939411,2.627673216990631,1.8846364938815316,particle
0.12285762318563542,2.801633338977595,-0.0368302715047477,particle
0.07864289932069246,3.0006720290056195,0.5321857026749711,particle
0.18988955157914372,2.77754798691232,1.4649987315837216,particle
0.09600628147876641,2.9063171358852946,0.1677202846199949,particle
0.06621162902415903,3.072228446954091,0.5059212152456442,particle
0.19118667775454093,2.5371639239793566,1.2964693561041583,particle
0.1370099642309397,2.534743582676133,0.07588571617291215,particle
0.13435328553607234,2.5025238928779525,0.6191725851845399,particle
0.1062519876684433,2.7134630243913533,0.1635681143219206,particle
0.11120403955214961,3.075022668998174,1.1759038567388729,particle
0.4074609580085471,2.252429425169134,1.987196409934285,particle
0.11702960972247593,2.682447427829636,0.930097572044327,particle
0.1576080098898667,2.6896303175064737,1.2134431209910779,particle
0.20651196235856717,2.874533956633204,1.5887406931795742,particle
0.1362362710793471,3.081961144384976,1.2877085273197453,particle
0.08330624821537977,3.0199452563459657,0.7388539535849367,particle
0.10160377636787407,2.7946777822529643,0.7545301724177065,particle
0.10983969958182738,2.8477493175337023,0.05472157309419706,particle
0.15342672216871736,2.560814155478322,1.041223558768213,particle
0.19114250124135898,2.5699078249748943,1.3251237713435184,particle
0.06275674547068828,3.2123857666582447,0.6072084065048418,particle
0.1372403114048536,2.8298964358762664,1.175419490403853,particle
0.0929847395146903,2.857178284003134,0.3094063141804029,particle
0.20357063763438513,2.603887444808635,-0.42289518440809726,particle
0.10909038037896267,2.922970925467521,1.0878439977530634,particle
0.1540578212082758,2.881132604498581,1.3181675693265225,particle
0.22032126408628339,2.5057612325198693,1.481974952469262,particle
0.18100039521886738,2.6785511314145443,1.4058475691173593,particle
0.09391879469629535,2.8077756666137454,0.8056204186822081,particle
0.17171680791017643,2.8628154583115024,-0.4613064346827326,particle
0.08992772547638522,2.8531071859806594,0.4863689891496165,particle
0.18891499234584608,2.6105049009001906,1.34500325576332,particle
0.08407789236836613,2.840380412065621,0.33788250143312976,particle
0.1284545170531996,2.7875181256348744,1.1495928009662277,particle
0.07501447794232653,3.0968673816450503,0.1761678061167863,particle
0.32094809778297967,2.4986958706429303,1.8551580412816182,particle
0.13107270455203657,2.5588187518167236,0.24883652427853725,particle
0.13987031346099915,2.6157628988945016,0.9819598753789321,particle
0.17928360289715534,2.6558934718131035,1.3234619495470576,particle
0.10491399548109258,2.8797383670184775,-0.021808316560972874,particle
0.2222466329770363,2.662176868646551,1.5999454413247167,particle
0.2564540177425197,2.6271167595748066,1.724426445834438,particle
0.09895610985604808,3.0893115462709066,0.005263197103120967,particle
0.09417342690078054,3.140141908229996,1.0614625589318571,particle
0.0769245260931786,3.0509067110035204,0.566073820863821,particle
0.3129114832917159,2.33117309223306,1.7498276151700927,particle
0.10266068828127838,3.084347993321685,-0.116714349858866,particle
0.09768468519244794,2.946572407617932,0.11161288839090373,particle
0.12745300507253932,2.9422187470970056,1.2403179768348016,particle
0.20911568570315323,2.494882828042049,1.4164469247950637,particle
0.09456160785864859,2.71925763730076,0.40966666859192435,particle
0.36278539194638393,2.2597581685868313,1.840348213023013,particle
0.09011136540954331,3.0446373982948414,0.8657278310759826,particle
0.15850325528265366,2.4948619304943045,1.0820020668331367,particle
0.46536957901138853,2.341113491960402,2.2112362156941145,particle
0.20786007188807382,2.5472515153419972,1.4539833446265145,particle
0.12343529774485479,2.8362654032089973,1.149629931017743,particle
0.08211572043753358,3.106790392537352,0.2176036897761417,particle
0.09104791342842129,2.853786795115291,0.40941931812112065,particle
0.11038556944784568,2.6664733838056405,0.5278619260821789,particle
0.07582678021770305,3.081222414351974,0.42695798750495667,particle
0.23825165269237597,2.4210420332735505,1.4483118708233589,particle
0.08605332219279835,2.845691527370925,0.2660371064667851,particle
0.2014715605735535,2.7403308869784526,1.549415028586437,particle
0.23031000496119158,2.598648273188082,1.5496655427828845,particle
0.2764046508927193,2.409580904742462,1.6646254954348219,particle
0.1258719241883507,2.7016734856569573,1.0518247677734456,particle
0.4645093260372448,2.346854717112022,2.2116056892250873,particle
0.19654693452563607,2.8983326475263262,-0.5484099987425524,particle
0.19444710696982787,2.70425803487304,1.4953703575804793,particle
0.24072936475815235,2.777596651656801,1.6926413580077586,particle
0.19711906929547138,2.914798638545843,1.6063088576495785,particle
0.17549525120347842,2.8804628232762908,1.435699875624271,particle
0.13501720368396725,2.7139712270538108,1.0518673153127391,particle
0.18477992601165216,2.378065484939324,1.132808236604084,particle
0.11821568922686548,2.7917905962683074,0.9702638273967618,particle
0.12029961947148024,2.8535710940443417,1.0485488889898873,particle
0.11723828208495507,2.6255667623234276,0.8494600423667256,particle
0.31368366302057316,2.7158993081735674,1.9360064060438187,particle
0.14278981878888897,2.920652927855118,1.2618086996324414,particle
0.12287224879094015,2.9594132657827026,1.139199864344917,particle
0.14728137193240592,2.6171357449545933,-0.1425103888428624,particle
0.1443744483852994,2.585722537127922,0.9786395114085948,particle
0.3140860828971186,2.51790033399553,1.8805244234910334,particle
0.2828542515583739,2.3303916767161414,1.578538449777774,particle
0.11539954760456915,2.677748067394945,0.0832264563114689,particle
0.10844292866322267,2.6014865220382553,0.5562138773868772,particle
0.12172618575379755,2.709793464886805,0.09586578398466572,particle
0.10520243733852992,2.851197598877008,-0.007082944031130696,particle
0.15001848113181848,2.704528121008319,-0.16340306321773668,particle
0.10440425974135661,2.7969545327399805,0.945065524593448,particle
0.21310807405238502,2.4943337215339385,1.4407927119588422,particle
0.1762984402113813,2.668012874761943,1.3780193290300473,particle
0.1535751539314822,2.7388796562360396,-0.21722509041246066,particle
0.16379639086037015,2.7511893484651946,-0.29361365448916166,particle
0.11746830251595954,2.5366068536182786,0.48538167949389216,particle
0.19541296981175815,2.613153403539792,1.4426440738728772,particle
0.07974677829468188,3.099756381880655,0.09550707875742029,particle
0.09884383221536096,2.8418373838050526,0.0678638905651707,particle
0.33496705628077506,2.696578241511499,1.996562974093216,particle
0.12725912485096946,2.6565825523587785,-0.018435599210255497,particle
0.08996943023141524,2.8326964113009803,0.7986299465862763,particle
0.10898525238657589,2.7584753510851963,0.7955095909718262,particle
0.18079668167564872,2.3874998318798846,1.1203300164665488,particle
0.11979285155160167,2.904570999436275,1.1726101995989517,particle
0.10295298820447532,3.025266348078388,1.1032881924632287,particle
0.13363992265004823,2.7426244571961123,1.1611323259136264,particle
0.09044603651827221,2.850789719335262,0.1657449982072402,particle
0.1069193076202731,2.7332200423512787,0.8982895217981364,particle
0.16663954788535518,2.609279465827648,1.192214047651237,particle
0.14093707466578578,2.5093875105254866,0.22645080629021763,particle
0.06791750919318097,3.080402009977305,0.6952350789517696,particle
0.11928772080645439,3.173777907948743,-0.18296095491685932,particle
0.17668340829442464,2.524073282929819,1.1732219485685924,particle
0.09848369435938634,2.8567520688318906,0.9464607530999655,particle
0.12396658589071648,2.965544988827476,1.2350041742548317,particle
0.2003436109547454,2.4405447784888876,1.2416657417399992,particle
0.07900840493377463,3.0264022107636697,0.47961450540126066,particle
0.14616393659720836,2.857429213983357,-0.24471789638434097,particle
0.1358890364685447,2.7957281782053167,1.2200424808667678,particle
0.09684164535120915,2.9716658960355327,0.8836782252154451,particle
0.10999178382936013,2.847090345103608,1.054919272172961,particle
0.11109141938087691,2.7279967040903097,0.7669073624764029,particle
0.09874299619288211,2.9309801048095956,1.0135202027137502,particle
0.17162549538756977,2.81493483495184,-0.44560851881545616,particle
0.2342352061887217,2.441667774128647,1.5056880882240093,particle
0.09387187919094074,2.764317492687401,0.7537095895631529,particle
0.1728363456463203,2.7465732975665063,-0.34181183000593507,particle
0.07423574198814688,3.0061718812487337,0.24206320278233107,particle
0.18628077390831682,2.7124650278432307,1.4645742577328889,particle
0.1704562048887934,2.630815841615646,1.3190306473971123,particle
0.14849117117494132,3.042317266603758,1.412948350051882,particle
0.08800932321735387,2.9053366747086673,0.40552885369364056,particle
0.10215050102661352,2.7461915375539134,0.4841177534848898,particle
0.09172029376327064,2.7263328481733216,0.46288175574344614,particle
0.24538493710022646,2.9073481783300177,1.7549965509672347,particle
0.2162745569134534,2.8505961954513714,1.6141473239064668,particle
0.15385691593652787,2.8346470983864673,1.2798226219992728,particle
0.1930071238985931,2.85487727488255,1.5703137134470604,particle
0.12380607787640513,2.836152005742837,-0.055360473795618356,particle
0.11419516364618197,3.048251100176354,1.1030606391333777,particle
0.10836562786201426,2.606636992391979,0.636197273654098,particle
0.18779787823103583,2.5455047296367774,-0.35057176764657705,particle
0.15122136494562613,2.5564913360848336,1.1136051789845047,particle
0.11187637948570349,2.861733103132173,1.0858528212837173,particle
0.10553103092893043,2.839451707311074,0.856266407124946,particle
0.3777164715251949,2.6286651748037198,2.098374121659841,particle
0.26517525481694004,2.523045176206695,1.7041928685517367,particle
0.4286879388970933,2.607583040821827,2.2346054117771694,particle
0.11559956231458368,2.5820645827568627,0.7407129145673118,particle
0.1976517003386727,2.5181743617692955,1.3038165935368906,particle
0.16702403093492543,2.7197383541943845,1.3667116525943088,particle
0.12917859027249443,2.639958405305723,1.023915085656296,particle
0.07263964316718288,2.9255917254131227,0.485241256043435,particle
0.14160418180400755,2.4018240474212993,0.3327865112555989,particle
0.18421757855846727,2.624569567865924,1.3171023225196383,particle
0.5202028221536257,2.258655051665374,2.30462610997794,particle
0.09538747247565621,2.7009319354912553,0.6088060002633133,particle
0.10352438791158386,3.055253093928865,-0.0074816253242941805,particle
0.39368318578579137,2.6266491960988616,2.143927147633844,particle
0.11978795147343342,2.9861937495464623,1.2198731527290045,particle
0.10467008782502021,2.653753259275184,0.28298542691844286,particle
0.18370937773670062,2.6799308687960264,1.3565857133289618,particle
0.15390482612440992,2.7609665843609745,1.317164747391944,particle
0.10002398176861524,2.78369731615768,0.621862253257452,particle
0.0977423696420507,2.9158549803008893,0.8329311003820344,particle
0.12975959126355047,2.8021753384320065,1.0764688830608358,particle
0.11579538163593056,2.709105239384378,0.8012816208997814,particle
0.09942014966483528,2.7698038111004677,0.13761743134206741,particle
0.09561285378082622,3.0649279266751956,-0.0647031863804344,particle
0.23807282969752708,2.5319469069933733,1.596006997159806,particle
0.2308589820763049,2.429715127303806,1.4813099792779159,particle
0.09542120863791176,2.8265852448848645,0.39755683862107394,particle
0.09058055159604589,2.954207892601496,0.7569576839195808,particle
0.5350195355002171,2.1655676789155347,2.3241417589046414,particle
0.37481756262270394,2.5336214033667557,2.0451491425775123,particle
0.11204605315861385,2.8164692107217797,0.9090574552155367,particle
0.11594398070071191,2.872953488365712,-0.00774010805174772,particle
0.23349916413221797,2.4942198695239868,1.4788224191438997,particle
0.0890689761468727,2.878491323925942,0.8629656072186828,particle
0.1034716923611699,2.7513361467145647,0.8928412007666917,particle
0.09656107615340301,2.689260587774955,0.6133727244611827,particle
0.11097970400272414,2.6368530167795785,0.19719617230600284,particle
0.1261660161400962,2.577876475586861,0.3592899577196654,particle
0.0950735616544448,2.833007459672683,0.3981741593206632,particle
0.11873684555345729,2.7836711994308927,1.0857419398667965,particle
0.14950232178019374,3.026283454677637,1.3364494218478447,particle
0.15480904361720818,2.654333927324264,1.1407114757054884,particle
0.10140976221236216,3.1488445263437086,-0.14251362585076344,particle
